0,HospitalReport,4
0,"tcp","private","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",272,17,1,1,0,0,0.06,0.06,0,255,17,0.07,0.05,0,0,1,1,0,0,"dos"
0,"tcp","whois","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",218,14,1,1,0,0,0.06,0.07,0,255,14,0.05,0.06,0,0,1,1,0,0,"dos"
0,"tcp","http","SF",214,5200,"0",0,0,0,0,"1",0,"0","0",0,0,0,0,0,0,"0",18,18,0,0,0,0,1,0,0,100,255,1,0,0.01,0.01,0,0,0,0,"normal"
0,"tcp","ftp_data","SF",15377,0,"0",0,0,0,0,"1",0,"0","0",0,0,0,0,0,0,"0",9,9,0,0,0,0,1,0,0,121,55,0.25,0.6,0.24,0.04,0,0,0.53,0.02,"normal"
0,"tcp","http","SF",205,308,"0",0,0,0,0,"1",0,"0","0",0,0,0,0,0,0,"0",6,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",214,17,1,1,0,0,0.08,0.07,0,255,17,0.07,0.08,0,0,1,1,0,0,"dos"
0,"tcp","private","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",190,13,1,1,0,0,0.07,0.07,0,255,13,0.05,0.08,0,0,1,1,0,0,"dos"
0,"tcp","private","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",200,6,1,1,0,0,0.03,0.06,0,255,17,0.07,0.07,0,0,1,1,0,0,"dos"
0,"tcp","hostnames","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",211,18,1,1,0,0,0.09,0.07,0,255,18,0.07,0.08,0,0,1,1,0,0,"dos"
0,"tcp","http","SF",218,1185,"0",0,0,0,0,"1",0,"0","0",0,0,0,0,0,0,"0",28,28,0,0,0,0,1,0,0,38,255,1,0,0.03,0.03,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",224,4,1,1,0,0,0.02,0.06,0,255,17,0.07,0.08,0,0,1,1,0,0,"dos"
0,"tcp","http","SF",221,630,"0",0,0,0,0,"1",0,"0","0",0,0,0,0,0,0,"0",16,51,0,0.02,0,0,1,0,0.16,255,255,1,0,0,0,0,0,0,0,"normal"
0,"tcp","private","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",291,1,1,1,0,0,0,0.05,0,255,7,0.03,0.08,0,0,1,1,0,0,"dos"
0,"tcp","private","S0",0,0,"0",0,0,0,0,"0",0,"0","0",0,0,0,0,0,0,"0",278,22,1,1,0,0,0.08,0.05,0,255,22,0.09,0.05,0,0,1,1,0,0,"dos"
